,company_name,Series,Total_Likes,Total_Retweets,Series_Amount,Market,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled,Series_Amount_scaled
485,Jaunt,_Series_A,93,74,7200000,Enterprise Security,210,1,1,0.538095238,0.633333333,0.628571429,0.376190476,89.73333333,0.566666667,0.361904762,0.228571429,0.0,0.0,1.29444015,3.460485534,0.925524735,1.164221309,41.16387292,0.906031535,1.158482835,0.432133748,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.020325119,0.045593661,0.0,0.057971014,4.698214225545462,11.481514412213507,9.424350023611067,0.7074663335665838,0.697705719516204,0.22465150700068057,0.325061696666872,0.409563387940206,0.26045111590911735,32.837051704521436,0.3765941808379814,0.25201869949543293,0.22430277904223123,0.0,0.0,0.47510369821083476,0.8567300101850369,0.5348988140806515,0.8394093109186831,1.623644339718385,0.5249240817970461,0.8541881601960988,1.2708934304641841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.021938121035727613,0.054173707591835846,0.0,0.0722280660291982,15.789591583986283
486,Jaunt,_Series_B,127,85,27800000,Enterprise Security,204,1,1,0.62254902,0.416666667,0.56372549,0.387254902,104.6519608,0.455882353,0.387254902,0.338235294,0.009803922,0.0,1.170104358,0.930022865,0.871473382,0.855025315,40.13353874,0.81429029,0.855025315,0.514143626,0.098770575,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.029219849,0.067207411,0.010416667,0.09375,5.02899010507773,12.26415150600489,9.342796063211873,0.7074663335665838,0.697705719516204,0.23576220681443041,0.2583084344712396,0.3807864943050226,0.2656722758863437,36.72881631809387,0.32401048839760765,0.263964441032804,0.3292195043091756,0.009455934503759117,0.0,0.4583624180833638,0.5067974804625972,0.516027221148042,0.66055350295915,1.6202372758862054,0.4922154558926095,0.6718230062823041,1.841027394210812,0.0955433079018536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.03261903673957768,0.08676840657215124,0.010831297569733176,0.13415506285765794,17.140546578660864
487,Jaxtr,_Series_B,2,0,10000000,Oem,209,199,83,0.009569378,0.0,0.105263158,0.014354067,84.4354067,0.105263158,0.014354067,0.440191388,0.004784689,0.0,0.097587762,0.0,0.307629042,0.119231066,39.14183884,0.307629042,0.119231066,0.52578875,0.069171446,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.063842943,0.061834481,0.027777778,0.046296296,1.1075182856746335,0.0,9.410888506330691,6.216457381314059,4.62155950560639,0.009369628095777191,0.0,0.09647571053876712,0.014118518471173432,31.410737863612184,0.0961471171643945,0.014114255710220791,0.4253976222480612,0.00470064229424076,0.0,0.08691097342347935,0.0,0.24640348515894986,0.11400868845280233,1.6168321930352294,0.2457401674461197,0.11435385844773256,1.9354529269700609,0.06756352713587893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.08136229559793083,0.0781953946069313,0.030840033342069403,0.05515659296153968,16.11809565095832
488,Jelastic,_Series_B,44,115,2000000,Software,205,24,14,0.346341463,0.673170732,0.67804878,0.531707317,109.5463415,0.653658537,0.517073171,0.765853659,0.151219512,0.136585366,1.642585474,1.631645445,0.853916064,0.982802871,39.25687212,0.847168745,0.963017734,0.4684192,0.359139734,0.344249751,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.02969785,0.039841139,0.0,0.046242775,3.9150231094394825,14.131216983032841,9.356520722040333,3.5436562944639274,2.778524160351674,0.18622551922227054,0.3347571150152882,0.4302143885359846,0.32588566353600396,37.96972216027128,0.4133967751480972,0.3178247876799325,0.7249858135384867,0.09257257871900336,0.07664543924038437,0.5117868685733951,0.6652500543050687,0.5097034214055968,0.737114142311337,1.6172337466805056,0.5042479118116926,0.7390702837607929,1.5036998213055168,0.32150751858476206,0.2562142899582391,0.0,0.020367962058793442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.03321284343355355,0.04630998146188393,0.0,0.05508155107916792,14.508657738524219
489,Jelastic,_Series_C,58,87,3500000,Software,163,38,24,0.441717791,0.63803681,0.717791411,0.711656442,121.791411,0.674846626,0.705521472,0.852760736,0.061349693,0.171779141,1.531956546,1.745619158,0.857135644,1.417369875,42.64068277,0.81561486,1.413918971,0.404192975,0.240710151,0.378350742,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.037050646,0.03905647,0.006993007,0.055944056,4.202034711229639,12.39984634143107,8.727206985982448,4.088086425467332,3.3187685658903296,0.20816063438936075,0.32624100324589844,0.44605101570849814,0.3846565330348125,41.006094044292794,0.4218360477891649,0.3790780239934127,0.8032074511688541,0.04945305802866574,0.08526514463759975,0.5014894743696854,0.6839179347832234,0.5108703968093449,0.9714278951433226,1.6283113767813466,0.49270720179790756,0.9936298698917189,1.1106407805705014,0.22285764987961174,0.27463841700158664,0.0,0.020367962058793442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.04261076470581416,0.04526226909624769,0.007178491617638985,0.06916180468315002,15.068273526459642
490,JibJab,_Series_C,19,17,7500000,Cloud Infrastructure,197,7,2,0.096446701,0.086294416,0.54822335,0.21319797,103.4619289,0.517766497,0.208121827,0.598984772,0.030456853,0.081218274,0.576617126,0.360929886,1.122115072,0.772768959,30.23335809,1.090749174,0.770856286,0.550138187,0.172278531,0.273866007,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.039654413,0.109614437,0.0,0.173913043,3.0625745384754937,5.421267028799377,9.245183579845214,2.211912730802046,1.1100931841904966,0.07892318818799014,0.07686596551169708,0.3735975947286147,0.17053392960908653,36.42457418043111,0.35423920222886285,0.16663529885259176,0.5728314997646357,0.0272811928470203,0.056400310910800645,0.3300163533769363,0.27192788490796715,0.5967953489712625,0.609044992352028,1.5791343494854007,0.583449749696432,0.6173921078233058,2.144891772259865,0.1628230091977135,0.21507382094137223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.04606012353175401,0.16687833995015636,0.0,0.3411345549229901,15.830413578506539
491,Jiff,_Series_A,10,30,7500000,,213,5,2,0.046948357,0.14084507,0.676056338,0.17370892,76.64319249,0.610328638,0.164319249,0.103286385,0.0,0.0,0.21202657,0.374761861,0.97769436,0.403830538,43.40978949,0.848576158,0.396022836,0.320139265,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.038073625,0.069448785,0.025641026,0.064102564,2.4405951676690076,7.335919388263486,9.464428638001378,1.8895488794558701,1.1100931841904966,0.04244375238342405,0.11722347521290508,0.42940327844056314,0.14433852059014074,29.26471782331493,0.39551486433690003,0.13737551669624357,0.1023753849413482,0.0,0.0,0.1670708162658384,0.2797261471476367,0.5523064832384948,0.3518022785631719,1.630647278244589,0.5047550305162948,0.3489469799033546,0.7153639119673975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.04395825984260847,0.09044125690687901,0.02823810413609013,0.08177493269838479,15.830413578506539
492,Jiff,_Series_B,182,60,18300000,,209,3,1,2.267942584,0.923444976,0.588516746,0.162679426,71.06220096,0.473684211,0.157894737,0.138755981,0.019138756,0.0,12.34149412,5.13040293,0.722616906,0.530189097,41.5665703,0.686775013,0.527099619,0.346521704,0.137341604,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.037390211,0.029814172,0.019047619,0.028571429,5.413841715696411,10.37777955238013,9.410888506330691,1.4443624942736932,0.697705719516204,0.285869279757683,0.383247754295017,0.392029191651316,0.13665175679630978,27.68874539459757,0.33294112827904665,0.13286318598987207,0.13713284881258822,0.017846073525839095,0.0,0.6536397914964185,0.9375768848488828,0.45908931910542405,0.4453277490711334,1.6249415131409322,0.44189500454894676,0.4482413569116474,0.826531163281126,0.13122518572362313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.043056948449235494,0.03335765877014197,0.020460285959406497,0.03181681028220474,16.722411617811648
493,Jivox,_Series_C,34,49,5800000,Cloud Data Services,159,318,191,0.213836478,0.364779874,1.503144654,0.716981132,119.1886792,1.477987421,0.716981132,0.773584906,0.031446541,0.201257862,0.507722388,1.027602492,1.820676651,0.90099857,43.67256907,1.785442107,0.90099857,0.434647075,0.17507263,0.40220711,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.013185895,0.048649969,0.006802721,0.034013605,3.6497559152489347,9.397791032316055,8.660716192263843,6.86281731531958,5.5274767949091865,0.14146083072468837,0.2377674735664884,0.6665285458393178,0.3861789924976954,40.368421786647026,0.643306007010135,0.38229402610710783,0.7319716613375401,0.028070026916090517,0.09075870011010745,0.30665604554205617,0.5348053396565573,0.7572858499935975,0.6885636964455865,1.6314312320039985,0.7437491675493342,0.7007923913123828,1.2860940551932802,0.16532151803533562,0.2869957158723139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.013854292939535632,0.058485188065482675,0.0069781762222635435,0.03866834836550601,15.573368475516649
494,Jobaline,_Series_B,17,20,7000000,Career Management,152,123,16,0.111842105,0.131578947,0.171052632,1.032894737,132.1907895,0.164473684,1.026315789,0.973684211,0.019736842,0.072368421,0.407696519,0.425732101,0.511798747,0.930838568,21.58787173,0.507481497,0.934598886,0.344250187,0.139554387,0.259953477,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.018521377,0.028813137,0.0,0.027586207,2.9525626903604674,5.9228537167768085,8.54106524080988,5.572775549593538,2.9104136700907977,0.08884308529848156,0.11075215583621094,0.14904757085318743,0.4602164468845345,43.51557370919629,0.14328258780830586,0.4531667656353417,0.9109732980077102,0.018364332896395132,0.05212576052854478,0.26757669519496763,0.30726477481466663,0.36303497131150003,0.7064605492491112,1.5223800254935214,0.35937750268876745,0.7216420191372298,0.816522468001121,0.1332464307326946,0.20639860061874035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.019855533012952873,0.03211541032265983,0.0,0.03060510253939305,15.761420707019587
495,Jobster,_Series_D,4,0,7000000,Hardware + Software,218,41,20,0.018348624,0.0,0.050458716,0.004587156,95.83027523,0.041284404,0.004587156,0.183486239,0.0,0.0,0.134517494,0.0,0.291547232,0.067728546,31.95480104,0.259638533,0.067728546,0.399657402,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,,1.6285994861793842,0.0,9.53023201295621,4.180208953451851,3.1337876517665015,0.017625608477480903,0.0,0.04834324626646971,0.004562841283000854,34.448621677491346,0.039801501971474244,0.004562397880884678,0.18069246764794739,0.0,0.0,0.11499216543606523,0.0,0.23594391141370824,0.06599460696995847,1.5876222284523231,0.21404476944338505,0.06611055808188243,1.0860901861540093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008274484021510913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302392658787734,,,,,15.761420707019587
496,Joyus,_Series_B,56,57,11500000,Retail Technology,208,26,12,0.269230769,0.423076923,0.634615385,0.403846154,111.0625,0.596153846,0.384615385,0.394230769,0.163461538,0.033653846,0.698248592,2.450248169,1.08175642,0.681278009,61.53519819,1.063393808,0.678271351,0.509205486,0.370678368,0.180771603,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.045283299,0.080298467,0.042105263,0.084210526,4.165430687055671,10.12186412842894,9.397375268187712,3.636864170481729,2.62811460267988,0.16270810720391563,0.2607009078515647,0.41214422965495,0.2733226497899655,38.35083563134285,0.3894748676010521,0.26274472818655287,0.38219665832082406,0.09670049289612355,0.028697153772875267,0.36556804228965406,0.7739431816936174,0.5848739641303484,0.5494971682576251,1.6722953393338826,0.5753339866790192,0.5552828629787165,1.8020676189323324,0.33079336605390874,0.15313862670086972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.05374112454754701,0.10905411080366051,0.049366415499709985,0.11611616036552172,16.25785759333348
497,Justworks,_Series_A,85,61,6000000,Consumer ,209,157,81,0.641148325,0.377990431,0.660287081,1.559808612,108.0,0.602870813,1.559808612,0.425837321,0.449760766,0.009569378,3.795294483,1.511397017,0.937674042,1.215885227,36.40675656,0.925177419,1.215885227,0.541989207,0.498664023,0.097587762,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.047940794,0.048146643,0.076923077,0.025641026,4.603194660003872,10.461394754358729,9.410888506330691,5.896792702477148,4.595363808223491,0.23787852630781306,0.2432041058979787,0.42292408318769253,0.5379340844646457,37.57944051315027,0.392349056607388,0.5294590279799054,0.4119320888382885,0.14105108746342865,0.009133995296460145,0.6036740127615096,0.6438806008091845,0.53902139705483,0.8673031143553649,1.6067339026250704,0.5314221152079098,0.8865371680280616,2.0729477539891397,0.43030684586467016,0.0889251149062907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.05747637522812211,0.05776867362607393,0.10311252423683483,0.02823810413609013,15.60727002719233
499,Kaiam,_Series_C,1,15,4000000,,193,96,41,0.005181347,0.077720207,1.067357513,0.160621762,99.75129534,1.025906736,0.160621762,0.279792746,0.005181347,0.0,0.071981575,0.304772771,1.01582364,0.395421224,35.55761626,1.017734582,0.395421224,0.450064762,0.071981575,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.040214531,0.058243881,0.046875,0.0625,0.696685369967274,5.0582055180728585,9.188150692495526,5.249079436333975,3.8728027544002015,0.00512232367095582,0.06999572889807278,0.562171187248068,0.135198919684832,35.46931699249211,0.5381658750517694,0.134785760556523,0.27350527661613633,0.00508289637794492,0.0,0.06601166494709297,0.23871792388332666,0.5645596311229755,0.34534640892763624,1.6033655171835015,0.5613817470772473,0.3484757849377143,1.3823013385865002,0.07024298066400843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.04681062359761032,0.07264420736416402,0.05596982888638821,0.07923982073702229,15.201804919084164
500,Kantox,_Series_A,46,76,8500000,Tutoring,196,0,0,0.413265306,0.658163265,0.178571429,0.306122449,182.8265306,0.147959184,0.306122449,0.729591837,0.0,0.0,2.818915513,3.191412306,0.576238911,0.870109492,97.35597125,0.433880426,0.870109492,0.793138418,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.038507496,0.07126313,0.037433155,0.101604278,3.9610218696772423,11.628723217940172,9.231012963989976,0.0,0.0,0.20229622260361357,0.3311814931983124,0.15472998862068615,0.22498685712928523,55.00979067460023,0.13057814066442755,0.2237891255118975,0.6921471477240119,0.0,0.0,0.5777697310032527,0.8382608290006741,0.3946275871853701,0.6698034404479165,1.7169483172664575,0.32059781525290193,0.6813855103758653,5.370453965011336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.04453277019020348,0.0934567708186129,0.04311345405557405,0.1499160322439384,15.955576721460545
501,Kapitall,_Series_A,5,8,7300000,Biotechnology,161,37,12,0.031055901,0.049689441,0.403726708,0.223602484,115.8881988,0.378881988,0.223602484,0.919254658,0.068322981,0.173913043,0.260344969,0.244980669,0.854245881,0.813750233,31.53014308,0.797998272,0.813750233,0.334946923,0.253086537,0.380217329,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.031062101,0.044456845,0.0,0.076923077,1.8155295783605616,3.509707530623374,8.694126855371717,4.055891574663154,2.62811460267988,0.029030263976111702,0.046425441278882415,0.300012167527583,0.1771098766007785,39.55394738528848,0.2829913214951011,0.17638596029898712,0.8626157551468714,0.05382283609765636,0.08570963579005712,0.19553477129260394,0.20035748850709936,0.5098231204511947,0.6349368616683654,1.5855924386942566,0.48611784718142376,0.6453623765748266,0.7764030447008582,0.2334668635115399,0.27562066330969887,0.013366474142833182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.034918981714671955,0.052593881979847636,0.0,0.10311252423683483,15.80338490611862
502,Kapitall,_Series_B,75,47,13000000,Biotechnology,174,71,34,0.494252874,0.425287356,0.626436782,0.747126437,124.7068966,0.597701149,0.626436782,0.764367816,0.017241379,0.16091954,1.166721242,2.294160387,1.022064076,1.11964477,38.81139006,1.002422155,1.044441358,0.464578126,0.13054523,0.368517204,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.033364226,0.042993446,0.027027027,0.040540541,4.471347927218026,9.20601710974247,8.903551180098935,4.862442310972235,3.6774773611074685,0.21773302468430467,0.2615188916181392,0.4086478855555768,0.3945954549009757,41.71570739360977,0.39013889401288543,0.3554135104765986,0.723642604655865,0.01618687366693703,0.08287512895970855,0.4578731900694584,0.7570508595906015,0.5665288698568072,0.8149180984274959,1.6156688055143078,0.5565845072294405,0.7880014638296418,1.4776599415583043,0.12499988512608604,0.269419590834898,0.013366474142833182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.03783654328608425,0.050579032134885675,0.029921227871899853,0.04724883557368874,16.38045991542581
503,Kapost,_Series_B,48,133,1500000,Kids,191,67,34,0.42408377,0.921465969,1.612565445,0.759162304,121.6963351,1.497382199,0.732984293,0.612565445,0.392670157,0.162303665,1.925793363,2.631611463,1.199407404,0.804335181,36.76442699,1.187098832,0.751777539,0.53963849,0.489627884,0.369698215,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.029504293,0.063830002,0.023622047,0.039370079,4.0051310076200135,15.113730416877447,9.159278369993043,4.7890650632430924,3.6774773611074685,0.20458743113752875,0.38293267793072605,0.6879224190013774,0.3978624024623071,40.982870487001,0.6470418063960002,0.3867010599307039,0.5853165337957866,0.13685957013464925,0.08319207950082567,0.5338021000695917,0.7918955081488429,0.6186185545462798,0.6290294700125985,1.6081178804931395,0.6106830552746954,0.6047915257685161,2.0525445426649163,0.4234800634684988,0.27005032613900753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.03297214498215563,0.08134174707745576,0.025816525211084972,0.04568029989205096,14.22097566607244
504,Kapost,_Series_C,100,133,5600000,Kids,211,20,6,0.473933649,0.630331754,1.55450237,0.682464455,117.6303318,1.511848341,0.663507109,0.654028436,0.421800948,0.146919431,0.67825629,0.988423171,1.223039194,0.702800922,38.51030573,1.216396668,0.70071054,0.49638731,0.495021479,0.354867498,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,4.775033797171682,15.113730416877447,9.437760261707666,3.334049788443877,1.9821228554116375,0.21420960395939348,0.32430410415092276,0.6767683132859835,0.37611054853849984,39.98468921478418,0.6497942937717144,0.366837439024038,0.6233197533294621,0.13915444722149484,0.07945044064052524,0.36016469424917996,0.5238621028344185,0.6250414087284485,0.5637306079086251,1.6145958477346143,0.618572337359188,0.5705620551640151,1.7038669616537654,0.42755837917516626,0.26205011782198695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,,,,,15.538277155705378
